refreshrate(hz),screenresolutionvert(pixels),screenresolutionhori(pixels),screenwidth(cm),color_text,eccentricity,Stim_size,left-handed,age,gender,participant,language,TrialNumber,bgori,staircase,targetloc,cond,ran,order,resp,rt,acc,contrast
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,171,90,1,0,1,1.0,170.0,0.0,0.4185017,1.0,0.12028991731550513
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,172,90,1,0,1,1.0,171.0,0.0,0.365933,1.0,0.10066194775589994
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,173,90,1,1,1,1.0,172.0,1.0,0.3298439,1.0,0.08592062375574905
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,174,90,1,0,1,1.0,173.0,0.0,0.3336807,1.0,0.056699817612524815
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,175,90,1,1,1,1.0,174.0,1.0,0.3060434,1.0,0.05035072526884501
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,176,90,1,1,1,1.0,175.0,1.0,0.260479,1.0,0.039705792457535485
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,177,90,2,1,1,1.0,176.0,0.0,0.4596678,0.0,0.20124492094022123
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,178,90,2,1,1,1.0,177.0,1.0,0.2305686,1.0,0.30495846129566156
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,179,90,1,1,1,1.0,178.0,1.0,0.2700747,1.0,0.0325757169537761
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,180,90,2,1,1,1.0,179.0,1.0,0.3086479,1.0,0.28174533472756413
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,181,90,2,1,1,1.0,180.0,1.0,0.2888926,1.0,0.25519772050509687
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,182,90,2,1,1,1.0,181.0,1.0,0.2997287,1.0,0.2357723306969045
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,183,90,1,1,1,1.0,182.0,1.0,0.2826212,1.0,0.0256886996089088
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,184,90,2,0,1,1.0,183.0,0.0,0.345545,1.0,0.21355654889620218
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,185,90,1,0,1,1.0,184.0,1.0,0.2643369,0.0,0.02192674732684322
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,186,90,1,0,1,1.0,185.0,0.0,0.523225,1.0,0.035259645123964685
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,187,90,1,0,1,1.0,186.0,0.0,0.5519331,1.0,0.03131136535299098
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,188,90,2,1,1,1.0,187.0,1.0,0.4796885,1.0,0.18592636312377486
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,189,90,2,1,1,1.0,188.0,1.0,0.3462832,1.0,0.17871005856239663
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,190,90,1,0,1,1.0,189.0,1.0,0.4257273,0.0,0.027805203280453338
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,191,90,1,0,1,1.0,190.0,1.0,0.2933886,0.0,0.03892762246529605
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,192,90,2,0,1,1.0,191.0,0.0,0.3726516,1.0,0.16840734593483328
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,193,90,1,1,1,1.0,192.0,1.0,0.210948,1.0,0.06016856135202387
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,194,90,1,0,1,1.0,193.0,1.0,0.2629555,0.0,0.05558859192225047
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,195,90,2,0,1,1.0,194.0,1.0,0.3260367,0.0,0.1618710017702884
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,196,90,1,0,1,1.0,195.0,1.0,0.2695444,0.0,0.08763819207579797
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,197,90,1,1,1,1.0,196.0,1.0,0.2813688,1.0,0.12514721905886855
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,198,90,2,1,1,1.0,197.0,1.0,0.3046548,1.0,0.1973008425356974
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,199,90,1,1,1,1.0,198.0,1.0,0.3191752,1.0,0.11335515124769421
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,200,90,2,1,1,1.0,199.0,1.0,0.2473163,1.0,0.18964306369232664
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,201,90,2,1,1,1.0,200.0,1.0,0.2428565,1.0,0.18228250393864812
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,202,90,2,1,1,1.0,201.0,1.0,0.2786339,1.0,0.17871005856239663
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,203,90,1,1,1,1.0,202.0,1.0,0.2296418,1.0,0.10472667292353503
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,204,90,2,0,1,1.0,203.0,1.0,0.2288537,0.0,0.16840734593483328
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,205,90,2,0,1,1.0,204.0,0.0,0.281234,1.0,0.19343406175631772
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,206,90,1,1,1,1.0,205.0,1.0,0.2643588,1.0,0.09868913466602672
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,207,90,2,0,1,1.0,206.0,1.0,0.3348296,0.0,0.18964306369232664
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,208,90,2,1,1,1.0,207.0,1.0,0.2831319,1.0,0.217825581718471
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,209,90,2,0,1,1.0,208.0,0.0,0.3349815,1.0,0.20937118228565132
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,210,90,1,0,1,1.0,209.0,1.0,0.3018784,0.0,0.08763819207579797
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,211,90,1,0,1,1.0,210.0,0.0,0.3604731,1.0,0.10895553152050205
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,212,90,1,0,1,1.0,211.0,0.0,0.3800948,1.0,0.10472667292353503
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,213,90,1,1,1,1.0,212.0,0.0,0.3437844,0.0,0.10267419772502775
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,214,90,2,1,1,1.0,213.0,1.0,0.3194394,1.0,0.20124492094022123
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,215,90,1,1,1,1.0,214.0,1.0,0.4383048,1.0,0.11793242743228484
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,216,90,1,0,1,1.0,215.0,0.0,0.337822,1.0,0.11335515124769421
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,217,90,1,1,1,1.0,216.0,1.0,0.3016233,1.0,0.10895553152050205
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,218,90,2,1,1,1.0,217.0,1.0,0.3323116,1.0,0.1973008425356974
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,219,90,2,0,1,1.0,218.0,0.0,0.3039672,1.0,0.18964306369232664
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,220,90,1,1,1,1.0,219.0,1.0,0.351396,1.0,0.10472667292353503
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,221,90,2,1,1,1.0,220.0,1.0,0.3262986,1.0,0.18592636312377486
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,222,90,1,0,1,1.0,221.0,0.0,0.356563,1.0,0.10066194775589994
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,223,90,2,0,1,1.0,222.0,0.0,0.3159098,1.0,0.18228250393864812
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,224,90,2,0,1,1.0,223.0,0.0,0.3035878,1.0,0.17871005856239663
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,225,90,2,0,1,1.0,224.0,0.0,0.2992545,1.0,0.17520762739864815
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,226,90,2,1,1,1.0,225.0,1.0,0.3827655,1.0,0.17177383828087872
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,227,90,2,1,1,1.0,226.0,1.0,0.2905139,1.0,0.15869858917265317
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,228,90,2,0,1,1.0,227.0,0.0,0.3252284,1.0,0.15253906809296364
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,229,90,2,0,1,1.0,228.0,0.0,0.351415,1.0,0.14954954646180463
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,230,90,1,1,1,1.0,229.0,1.0,0.3183721,1.0,0.09675498555568446
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,231,90,1,1,1,1.0,230.0,1.0,0.2984687,1.0,0.09485874267274703
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,232,90,2,0,1,1.0,231.0,0.0,0.3046955,1.0,0.14661861467057924
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,233,90,2,1,1,1.0,232.0,1.0,0.3085378,1.0,0.14374512445218396
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,234,90,2,0,1,1.0,233.0,0.0,0.296012,1.0,0.14092795004371353
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,235,90,2,0,1,1.0,234.0,0.0,0.3959682,1.0,0.1354581554882792
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,236,90,2,0,1,1.0,235.0,0.0,0.4243317,1.0,0.11335515124769421
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,237,90,1,0,1,1.0,236.0,0.0,0.3441506,1.0,0.09299966311581748
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,238,90,1,0,1,1.0,237.0,0.0,0.3316525,1.0,0.08939009488744021
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,239,90,2,0,1,1.0,238.0,0.0,0.2986283,1.0,0.10682017746080334
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,240,90,1,0,1,1.0,239.0,0.0,0.2740675,1.0,0.08258581217385243
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,241,0,1,1,2,1.0,240.0,0.0,0.335977,0.0,0.010335384727275678
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,242,0,2,1,2,1.0,241.0,1.0,0.3267624,1.0,0.018715709851209905
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,243,0,2,1,2,1.0,242.0,1.0,0.4991077,1.0,0.0183489118882868
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,244,0,1,0,2,1.0,243.0,0.0,0.5383235,1.0,0.012849390314387626
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,245,0,2,0,2,1.0,244.0,0.0,0.5612038,1.0,0.017636741035637882
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,246,0,1,0,2,1.0,245.0,0.0,0.4326248,1.0,0.012597562826699979
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,247,0,2,1,2,1.0,246.0,0.0,0.3831799,0.0,0.0166199752417109
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,248,0,2,0,2,1.0,247.0,1.0,0.5227588,0.0,0.019089840169665778
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,249,0,2,0,2,1.0,248.0,0.0,0.3660797,1.0,0.020662660803773863
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,250,0,1,0,2,1.0,249.0,0.0,0.3337369,1.0,0.012350670754779419
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,251,0,2,0,2,1.0,250.0,0.0,0.388578,1.0,0.020257705717824762
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,252,0,2,1,2,1.0,251.0,1.0,0.3203898,1.0,0.020257705717824762
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,253,0,1,1,2,1.0,252.0,0.0,0.4230717,0.0,0.0121086173723749
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,254,0,1,0,2,1.0,253.0,0.0,0.7876445,1.0,0.013106251877668104
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,255,0,1,0,2,1.0,254.0,0.0,0.4396299,1.0,0.013106251877668104
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,256,0,2,0,2,1.0,255.0,0.0,0.4226156,1.0,0.019860687103523404
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,257,0,2,1,2,1.0,256.0,1.0,0.36211,1.0,0.019860687103523404
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,258,0,2,0,2,1.0,257.0,0.0,0.3099683,1.0,0.019471449418725976
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,259,0,2,1,2,1.0,258.0,1.0,0.3521621,1.0,0.019471449418725976
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,260,0,1,0,2,1.0,259.0,0.0,0.3117011,1.0,0.012849390314387626
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,261,0,1,1,2,1.0,260.0,1.0,0.3305476,1.0,0.012849390314387626
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,262,0,1,1,2,1.0,261.0,1.0,0.31034,1.0,0.012597562826699979
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,263,0,2,1,2,1.0,262.0,1.0,0.3252564,1.0,0.019089840169665778
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,264,0,1,0,2,1.0,263.0,0.0,0.8685416,1.0,0.011186921786571522
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,265,0,2,0,2,1.0,264.0,0.0,0.5642255,1.0,0.018715709851209905
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,266,0,1,1,2,1.0,265.0,0.0,0.4118708,0.0,0.010967676021633076
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,267,0,2,1,2,1.0,266.0,1.0,0.355658,1.0,0.0183489118882868
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,268,0,1,0,2,1.0,267.0,0.0,0.3785151,1.0,0.012849390314387626
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,269,0,1,1,2,1.0,268.0,1.0,0.2846114,1.0,0.012849390314387626
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,270,0,2,0,2,1.0,269.0,0.0,0.371974,1.0,0.01798930257846178
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,271,0,1,0,2,1.0,270.0,0.0,0.3945375,1.0,0.012597562826699979
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,272,0,2,1,2,1.0,271.0,1.0,0.3138589,1.0,0.016952211458201936
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,273,0,2,1,2,1.0,272.0,1.0,0.40479,1.0,0.015974909092232634
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,274,0,2,0,2,1.0,273.0,0.0,0.3515116,1.0,0.01535487970310756
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,275,0,2,0,2,1.0,274.0,0.0,0.3544936,1.0,0.014758915330012263
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,276,0,1,0,2,1.0,275.0,0.0,0.4259642,1.0,0.012597562826699979
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,277,0,2,0,2,1.0,276.0,0.0,0.4329652,1.0,0.013908057440071123
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,278,0,2,1,2,1.0,277.0,1.0,0.2847797,1.0,0.013368248148594363
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,279,0,2,1,2,1.0,278.0,0.0,0.3680573,0.0,0.012597562826699979
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,280,0,1,1,2,1.0,279.0,1.0,0.3669368,1.0,0.011186921786571522
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,281,0,2,0,2,1.0,280.0,1.0,0.4862731,0.0,0.01535487970310756
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,282,0,2,0,2,1.0,281.0,0.0,0.3778888,1.0,0.01729108913486021
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,283,0,2,1,2,1.0,282.0,1.0,0.3654945,1.0,0.016952211458201936
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,284,0,1,0,2,1.0,283.0,0.0,0.3962337,1.0,0.010967676021633076
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,285,0,2,0,2,1.0,284.0,0.0,0.4917751,1.0,0.0166199752417109
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,286,0,1,1,2,1.0,285.0,1.0,0.4429247,1.0,0.010752727122835341
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,287,0,2,1,2,1.0,286.0,1.0,0.3296866,1.0,0.01629425032339594
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,288,0,1,0,2,1.0,287.0,0.0,0.3534905,1.0,0.010541990878478093
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,289,0,2,0,2,1.0,288.0,0.0,0.4565156,1.0,0.015974909092232634
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,290,0,2,0,2,1.0,289.0,0.0,0.4677501,1.0,0.01535487970310756
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,291,0,1,0,2,1.0,290.0,0.0,0.3628149,1.0,0.010132827726011519
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,292,0,2,1,2,1.0,291.0,1.0,0.4016059,1.0,0.014758915330012263
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,293,0,1,1,2,1.0,292.0,0.0,0.3208761,0.0,0.009934240517826544
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,294,0,1,1,2,1.0,293.0,1.0,0.3400773,1.0,0.011186921786571522
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,295,0,2,1,2,1.0,294.0,0.0,0.3232724,0.0,0.014186081944646352
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,296,0,2,1,2,1.0,295.0,1.0,0.3905829,1.0,0.016952211458201936
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,297,0,2,0,2,1.0,296.0,0.0,0.3138115,1.0,0.016952211458201936
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,298,0,1,1,2,1.0,297.0,1.0,0.4405041,1.0,0.011186921786571522
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,299,0,1,0,2,1.0,298.0,0.0,0.4362429,1.0,0.010967676021633076
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,300,0,2,0,2,1.0,299.0,1.0,0.6354169,0.0,0.0166199752417109
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,301,0,2,1,2,1.0,300.0,1.0,0.3680613,1.0,0.01798930257846178
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,302,0,1,0,2,1.0,301.0,0.0,0.375228,1.0,0.010752727122835341
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,303,0,1,1,2,1.0,302.0,1.0,0.3555107,1.0,0.010541990878478093
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,304,0,1,0,2,1.0,303.0,0.0,0.4063966,1.0,0.009739545301129157
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,305,0,1,1,2,1.0,304.0,1.0,0.3371861,1.0,0.009361527229880708
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,306,0,2,0,2,1.0,305.0,0.0,0.3443853,1.0,0.017636741035637882
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,307,0,2,1,2,1.0,306.0,1.0,0.300157,1.0,0.017636741035637882
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,308,0,2,1,2,1.0,307.0,1.0,0.3271757,1.0,0.017636741035637882
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,309,0,1,1,2,1.0,308.0,1.0,0.3734526,1.0,0.00899818106145444
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,310,0,1,1,2,1.0,309.0,0.0,0.3695029,0.0,0.00882183111215549
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,311,0,1,1,2,1.0,310.0,1.0,0.3739982,1.0,0.010541990878478093
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,312,0,1,1,2,1.0,311.0,1.0,0.4330378,1.0,0.010541990878478093
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,313,0,2,0,2,1.0,312.0,1.0,0.3605253,0.0,0.014758915330012263
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,314,0,1,1,2,1.0,313.0,1.0,0.5027798,1.0,0.009548665799114418
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,315,0,1,0,2,1.0,314.0,0.0,0.434294,1.0,0.009178056277132024
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,316,0,1,1,2,1.0,315.0,1.0,0.2784663,1.0,0.00899818106145444
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,317,0,1,0,2,1.0,316.0,1.0,0.4161385,0.0,0.00864893733965554
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,318,0,1,1,2,1.0,317.0,1.0,0.3302284,1.0,0.010541990878478093
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,319,0,1,0,2,1.0,318.0,0.0,0.3651004,1.0,0.010541990878478093
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,320,0,1,0,2,1.0,319.0,1.0,0.2805775,0.0,0.010335384727275678
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,321,90,1,0,1,1.0,320.0,0.0,0.4798649,1.0,0.07938043364074708
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,322,90,2,1,1,1.0,321.0,1.0,0.3823571,1.0,0.10066194775589994
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,323,90,1,1,1,1.0,322.0,1.0,0.2780544,1.0,0.0778247041713946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,324,90,1,1,1,1.0,323.0,1.0,0.265386,1.0,0.07629946451005658
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,325,90,2,1,1,1.0,324.0,1.0,0.280563,1.0,0.09485874267274703
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,326,90,2,0,1,1.0,325.0,0.0,0.5076627,1.0,0.08592062375574905
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,327,90,1,1,1,1.0,326.0,1.0,0.2505497,1.0,0.07480411710528782
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,328,90,1,1,1,1.0,327.0,1.0,0.2695932,1.0,0.07190076718541984
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,329,90,2,0,1,1.0,328.0,0.0,0.3251876,1.0,0.07480411710528782
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,330,90,1,0,1,1.0,329.0,1.0,0.3086807,0.0,0.06775565667529103
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,331,90,1,0,1,1.0,330.0,0.0,0.3208738,1.0,0.07938043364074708
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,332,90,1,0,1,1.0,331.0,1.0,0.2532008,0.0,0.0778247041713946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,333,90,1,1,1,1.0,332.0,0.0,0.2645052,0.0,0.08258581217385243
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,334,90,1,0,1,1.0,333.0,0.0,0.5246698,1.0,0.09299966311581748
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,335,90,1,1,1,1.0,334.0,1.0,0.2795242,1.0,0.09299966311581748
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,336,90,1,1,1,1.0,335.0,1.0,0.2590397,1.0,0.09117701854317731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,337,90,2,1,1,1.0,336.0,1.0,0.2822957,1.0,0.045606399576455986
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,338,90,2,1,1,1.0,337.0,1.0,0.2619042,1.0,0.037416736247546954
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,339,90,1,1,1,1.0,338.0,1.0,0.2681413,1.0,0.08763819207579797
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,340,90,2,1,1,1.0,339.0,1.0,0.2037236,1.0,0.024207734900064604
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,341,90,2,1,1,1.0,340.0,1.0,0.2391802,1.0,0.014186081944646352
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,342,90,2,1,1,1.0,341.0,1.0,0.2349473,1.0,0.008479432008420128
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,343,90,1,1,1,1.0,342.0,1.0,0.2660091,1.0,0.08258581217385243
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,344,90,2,0,1,1.0,343.0,1.0,0.2404646,0.0,0.005595655935901615
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,345,90,1,0,1,1.0,344.0,0.0,0.5199491,1.0,0.08096726241471731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,346,90,1,0,1,1.0,345.0,0.0,0.379277,1.0,0.07938043364074708
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,347,90,1,0,1,1.0,346.0,0.0,0.3514978,1.0,0.0778247041713946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,348,90,2,1,1,1.0,347.0,0.0,0.3272801,0.0,0.015974909092232634
